customer_id,company_name,industry,company_size_band,country,signup_date,acquisition_channel,assigned_csm
CUST00302,"Becker, Taylor and Davis",Financial Services,SMB,Australia,2025-03-11,Referral,
CUST00303,"Lucas, Parker and Alexander",Healthcare,Mid-Market,Germany,2025-11-09,Organic,Cristian Santos
CUST00304,"Diaz, Anderson and Browning",Education,SMB,Germany,2025-10-11,Organic,
CUST00305,Burgess-Thompson,Retail,SMB,France,2024-10-24,Organic,
CUST00306,Buchanan LLC,Manufacturing,SMB,United States,2024-09-14,Outbound Sales,
CUST00307,"Shaw, Nelson and Martin",Media,SMB,Australia,2025-07-04,Organic,
CUST00308,Coffey-Phillips,Financial Services,SMB,United States,2025-06-13,Organic,
CUST00309,Brock-Mcdonald,Education,Mid-Market,United States,2025-04-03,Organic,
CUST00310,Taylor and Sons,Education,SMB,Singapore,2025-03-22,Organic,
CUST00311,"Ramsey, Whitney and Coffey",Financial Services,Enterprise,Australia,2025-08-30,Outbound Sales,Noah Rhodes
CUST00312,"Diaz, Gibbs and Smith",Construction,SMB,Australia,2024-12-11,Outbound Sales,
CUST00313,"Martinez, Richardson and Curry",Construction,SMB,United States,2025-08-09,Organic,
CUST00314,Richards-Carson,Logistics,SMB,Germany,2024-01-02,Referral,
CUST00315,Rodriguez-Hall,Media,Mid-Market,United States,2025-07-15,Outbound Sales,Noah Rhodes
CUST00316,Harvey PLC,Education,SMB,United States,2025-05-20,Referral,
CUST00317,Herman-Walker,Manufacturing,SMB,United Kingdom,2025-04-20,Paid,
CUST00318,Reid Group,Logistics,SMB,Germany,2024-12-06,Paid,
CUST00319,"Turner, Ortiz and Taylor",Hospitality,Mid-Market,Ireland,2024-02-23,Organic,
CUST00320,Torres Group,Healthcare,Mid-Market,United States,2023-12-03,Organic,
CUST00321,Davis PLC,Logistics,SMB,United States,2024-06-26,Paid,
CUST00322,Price LLC,Education,SMB,United States,2025-08-20,Organic,
CUST00323,"Avery, Horton and Fernandez",Manufacturing,Enterprise,Germany,2025-03-11,Paid,Connie Lawrence
CUST00324,"Newton, Moore and Perry",Hospitality,Mid-Market,Ireland,2025-06-01,Referral,
CUST00325,Bass PLC,Software,SMB,United States,2025-03-30,Outbound Sales,
CUST00326,Crosby-Ramirez,Retail,Mid-Market,United States,2025-03-13,Organic,
CUST00327,"Wood, Ramos and Sampson",Retail,Mid-Market,United States,2025-06-03,Outbound Sales,
CUST00328,Garcia-Jennings,Construction,SMB,United Kingdom,2024-03-28,Outbound Sales,
CUST00329,"Winters, Newman and Brown",Financial Services,SMB,Singapore,2025-03-02,Referral,
CUST00330,Lopez-Martinez,Construction,Mid-Market,United States,2025-09-03,Outbound Sales,
CUST00331,Davis-Lewis,Hospitality,SMB,United States,2024-08-03,Paid,
CUST00332,"Harper, Smith and Buchanan",Manufacturing,Enterprise,Canada,2024-09-13,Paid,Connie Lawrence
CUST00333,Zhang PLC,Construction,Mid-Market,Canada,2025-10-22,Paid,
CUST00334,Jones PLC,Healthcare,Enterprise,United States,2025-10-27,Organic,
CUST00335,Willis and Sons,Retail,SMB,Netherlands,2025-09-25,Outbound Sales,
CUST00336,Schroeder-Kramer,Manufacturing,SMB,United States,2024-12-05,Organic,
CUST00337,"Smith, Garrison and Thomas",Healthcare,SMB,Ireland,2025-05-20,Outbound Sales,
CUST00338,Fernandez and Sons,Retail,Enterprise,France,2025-02-06,Referral,Gina Moore
CUST00339,Guerrero Inc,Construction,SMB,Canada,2024-12-02,Organic,
CUST00340,Smith and Sons,Construction,SMB,United States,2024-03-04,Outbound Sales,
CUST00341,"Morris, Thompson and Williams",Hospitality,Enterprise,United Kingdom,2024-09-19,Paid,Cristian Santos
CUST00342,"Fisher, Wilson and Brown",Software,SMB,Germany,2024-06-14,Referral,
CUST00343,Strickland-Palmer,Media,SMB,United States,2025-08-09,Paid,
CUST00344,Hayes and Sons,Logistics,Enterprise,United States,2025-06-21,Outbound Sales,Noah Rhodes
CUST00345,"Williams, Logan and Camacho",Healthcare,SMB,United States,2024-09-11,Organic,
CUST00346,"Turner, Schneider and Johnson",Construction,SMB,Canada,2025-11-29,Outbound Sales,
CUST00347,Boone-Simmons,Construction,SMB,Australia,2025-03-07,Paid,
CUST00348,Henry Group,Construction,Enterprise,United Kingdom,2024-05-21,Paid,Abigail Shaffer
CUST00349,Lam LLC,Hospitality,Mid-Market,India,2025-08-03,Organic,Jamie Arnold
CUST00350,"Hernandez, Martinez and Weber",Manufacturing,SMB,United States,2024-07-31,Outbound Sales,
CUST00351,"Kelley, Nguyen and Vang",Media,SMB,United States,2023-05-24,Organic,
CUST00352,"Phillips, Wagner and Jordan",Media,Mid-Market,France,2025-02-07,Organic,
CUST00353,"Wilson, Pena and Rich",Healthcare,SMB,Singapore,2024-01-06,Paid,
CUST00354,"Le, Lewis and Hayes",Retail,SMB,India,2025-01-30,Paid,
CUST00355,Gutierrez Group,Retail,SMB,India,2025-10-08,Outbound Sales,
CUST00356,Perry-Davis,Healthcare,SMB,Germany,2025-01-01,Organic,
CUST00357,Edwards-Scott,Hospitality,SMB,Netherlands,2025-01-19,Referral,
CUST00358,Mcdaniel Group,Media,Enterprise,Australia,2025-05-03,Organic,Connie Lawrence
CUST00359,Davis Inc,Media,SMB,India,2025-02-24,Referral,
CUST00360,Reynolds Ltd,Education,SMB,Germany,2023-11-19,Organic,Ryan Munoz
CUST00361,"Watson, Anderson and Brown",Hospitality,Enterprise,India,2024-10-25,Organic,Daniel Wagner
CUST00362,"Hoffman, Santiago and Jenkins",Retail,Mid-Market,Germany,2024-05-09,Organic,Connie Lawrence
CUST00363,"Pugh, Henderson and Moon",Education,Mid-Market,India,2024-08-05,Organic,Ryan Munoz
CUST00364,Schmitt PLC,Hospitality,Enterprise,United States,2025-08-03,Referral,Ryan Munoz
CUST00365,Bell-Lane,Software,SMB,United States,2025-05-03,Outbound Sales,
CUST00366,Moore Group,Education,SMB,United States,2025-11-15,Outbound Sales,
CUST00367,Boone LLC,Financial Services,Enterprise,Australia,2025-04-12,Referral,
CUST00368,"Richardson, Farmer and Andrews",Healthcare,Mid-Market,United States,2024-10-12,Outbound Sales,Ryan Munoz
CUST00369,Bruce-Villegas,Software,SMB,United Kingdom,2025-01-02,Referral,
CUST00370,"Austin, Day and Johnson",Media,SMB,United States,2024-05-24,Outbound Sales,
CUST00371,"Gallegos, Adams and White",Financial Services,SMB,Singapore,2025-09-22,Outbound Sales,
CUST00372,"Farmer, Dorsey and Bell",Construction,SMB,India,2025-01-18,Outbound Sales,
CUST00373,Kane PLC,Healthcare,Mid-Market,Germany,2024-04-30,Paid,
CUST00374,"Morales, Thomas and Schultz",Retail,Enterprise,United States,2024-04-14,Organic,Cristian Santos
CUST00375,Davis PLC,Construction,Mid-Market,United States,2025-02-20,Outbound Sales,
CUST00376,Bennett Group,Hospitality,SMB,Australia,2025-02-22,Organic,
CUST00377,Moore-Collins,Education,Mid-Market,Netherlands,2025-05-17,Outbound Sales,Monica Herrera
CUST00378,Frank-Bradley,Education,SMB,United States,2024-07-17,Referral,
CUST00379,Ware and Sons,Construction,SMB,United Kingdom,2025-08-20,Organic,
CUST00380,Webster Inc,Manufacturing,Mid-Market,Australia,2024-05-13,Paid,
CUST00381,"Miller, Ramos and Coleman",Education,Mid-Market,United States,2025-07-29,Organic,
CUST00382,"Ramos, Nelson and Fischer",Healthcare,SMB,France,2024-11-07,Paid,
CUST00383,Reed Inc,Manufacturing,SMB,Netherlands,2025-11-29,Paid,
CUST00384,Gregory-Watkins,Financial Services,Mid-Market,Netherlands,2025-04-19,Paid,Noah Rhodes
CUST00385,"Estrada, Williams and Foster",Media,Mid-Market,United States,2025-05-06,Paid,
CUST00386,"Brown, Harris and Dougherty",Construction,SMB,Australia,2025-02-02,Referral,
CUST00387,Duran LLC,Media,Mid-Market,Canada,2025-03-29,Referral,
CUST00388,Wilson-Jimenez,Financial Services,Mid-Market,United States,2025-09-02,Paid,Angie Henderson
CUST00389,Thompson-James,Financial Services,SMB,United States,2025-08-11,Referral,
CUST00390,"Hall, Hansen and Barnett",Manufacturing,SMB,United Kingdom,2024-03-22,Paid,
CUST00391,Jones-Hensley,Retail,SMB,United States,2025-04-23,Referral,
CUST00392,Graham Group,Financial Services,Enterprise,Germany,2024-12-19,Referral,
CUST00393,Atkins PLC,Retail,SMB,United Kingdom,2025-09-10,Paid,
CUST00394,Berry-Mckinney,Hospitality,Mid-Market,United States,2024-11-02,Paid,Daniel Wagner
CUST00395,Roberts-Sullivan,Healthcare,SMB,Singapore,2024-08-13,Paid,
CUST00396,Jackson-Meza,Manufacturing,Enterprise,United States,2024-12-26,Outbound Sales,
CUST00397,Collier-Gillespie,Retail,SMB,Singapore,2025-01-16,Paid,
CUST00398,Kim Inc,Logistics,SMB,India,2025-02-13,Paid,
CUST00399,Graham Group,Construction,Mid-Market,United States,2025-04-30,Organic,
CUST00400,"Miller, Harrell and Reese",Construction,Mid-Market,France,2023-11-12,Organic,Monica Herrera
CUST00401,Cook and Sons,Financial Services,SMB,United States,2025-10-15,Organic,
CUST00402,Dixon Inc,Logistics,Mid-Market,United Kingdom,2025-08-07,Organic,
CUST00403,"Hicks, Bullock and Bailey",Construction,SMB,United States,2025-10-15,Organic,
CUST00404,"Mullen, Brewer and Hernandez",Education,SMB,United States,2025-10-12,Organic,
CUST00405,Thomas and Sons,Education,Enterprise,Canada,2025-10-30,Organic,Noah Rhodes
CUST00406,Morrison Ltd,Retail,SMB,India,2025-11-21,Organic,
CUST00407,Thompson Ltd,Logistics,SMB,Canada,2025-01-21,Outbound Sales,
CUST00408,Marshall-Elliott,Software,SMB,United States,2024-03-27,Organic,
CUST00409,"Cole, Glass and Cunningham",Manufacturing,Enterprise,Canada,2025-03-04,Organic,
CUST00410,"Downs, Morris and Maddox",Healthcare,Mid-Market,United States,2025-06-29,Paid,Allison Hill
CUST00411,Hernandez-Jones,Financial Services,SMB,Canada,2024-04-15,Outbound Sales,
CUST00412,Welch-Hogan,Healthcare,Mid-Market,United Kingdom,2024-12-12,Referral,
CUST00413,"Brown, Romero and Collins",Hospitality,SMB,Canada,2025-08-23,Paid,
CUST00414,Johnson-Wood,Financial Services,Mid-Market,United States,2024-07-29,Organic,Cristian Santos
CUST00415,Jones-Lin,Construction,Mid-Market,Canada,2024-06-02,Outbound Sales,
CUST00416,Gilbert PLC,Financial Services,Enterprise,United States,2025-01-11,Outbound Sales,Noah Rhodes
CUST00417,Ford-Spencer,Media,SMB,United States,2025-01-21,Outbound Sales,
CUST00418,"Huang, Cole and Pacheco",Construction,SMB,United States,2025-05-29,Outbound Sales,
CUST00419,"Lopez, Jacobs and Mason",Construction,Mid-Market,Ireland,2024-05-31,Paid,Monica Herrera
CUST00420,Hayes LLC,Media,Mid-Market,Australia,2025-05-16,Outbound Sales,Angie Henderson
CUST00421,"Miller, Lucas and Williams",Education,Enterprise,Canada,2024-04-05,Referral,
CUST00422,"Kim, Gonzales and Mills",Financial Services,SMB,Singapore,2025-10-15,Organic,
CUST00423,Cox LLC,Hospitality,SMB,United States,2024-05-08,Outbound Sales,
CUST00424,Ortiz-Morgan,Hospitality,SMB,United Kingdom,2025-05-04,Organic,
CUST00425,"Williams, Mccoy and Cook",Healthcare,Mid-Market,Canada,2025-11-14,Paid,
CUST00426,Davis-Gregory,Logistics,Mid-Market,Australia,2024-04-15,Outbound Sales,Daniel Wagner
CUST00427,King-York,Retail,SMB,United States,2025-03-29,Paid,
CUST00428,"Marks, Cook and Aguilar",Hospitality,Enterprise,United States,2025-07-12,Organic,
CUST00429,Rangel LLC,Hospitality,Mid-Market,Canada,2025-06-30,Paid,
CUST00430,"Hale, Myers and Larson",Healthcare,Mid-Market,United Kingdom,2024-10-29,Paid,
CUST00431,Collins Group,Healthcare,SMB,United States,2025-07-01,Outbound Sales,
CUST00432,"Conner, Li and Santiago",Healthcare,SMB,United States,2024-10-21,Paid,
CUST00433,"Osborn, Gaines and Davis",Financial Services,Mid-Market,Australia,2024-10-24,Outbound Sales,
CUST00434,"Henderson, Cox and Cox",Unknown,Enterprise,Australia,2024-02-20,Referral,Ryan Munoz
CUST00435,Bean LLC,Logistics,Mid-Market,United States,2024-04-27,Outbound Sales,Daniel Wagner
CUST00436,Lee-Cooke,Logistics,Mid-Market,United States,2025-05-21,Referral,
CUST00437,Jones Inc,Construction,SMB,United States,2023-08-15,Paid,
CUST00438,"Wise, Conley and Stephenson",Education,Enterprise,Netherlands,2025-08-01,Outbound Sales,Abigail Shaffer
CUST00439,Stanley PLC,Healthcare,SMB,Netherlands,2025-06-07,Referral,
CUST00440,Harper and Sons,Healthcare,SMB,United Kingdom,2025-09-23,Paid,
CUST00441,White Ltd,Logistics,Enterprise,United States,2024-12-20,Organic,Connie Lawrence
CUST00442,"Lamb, Martin and Kim",Hospitality,Enterprise,United States,2025-09-20,Organic,
CUST00443,Diaz-Ball,Healthcare,Mid-Market,Singapore,2023-06-21,Outbound Sales,
CUST00444,Bishop-Goodwin,Healthcare,SMB,Singapore,2024-08-21,Outbound Sales,
CUST00445,Young-Allen,Manufacturing,Mid-Market,Canada,2024-01-03,Organic,Gina Moore
CUST00446,Mckee-Lee,Media,SMB,United States,2025-04-23,Organic,
CUST00447,"Valentine, Joyce and Murray",Manufacturing,Mid-Market,United States,2025-10-13,Outbound Sales,
CUST00448,Strickland-Shaw,Manufacturing,Mid-Market,Netherlands,2024-05-09,Organic,Allison Hill
CUST00449,Burch-Montoya,Financial Services,Mid-Market,United States,2025-04-13,Outbound Sales,
CUST00450,"Taylor, Wright and Davidson",Education,SMB,United States,2025-09-06,Referral,
CUST00451,Spencer-Garcia,Healthcare,SMB,Netherlands,2025-06-06,Outbound Sales,
CUST00452,"Rosales, Mitchell and Hines",Construction,Mid-Market,Canada,2024-12-27,Paid,Allison Hill
CUST00453,Cole-Palmer,Healthcare,Mid-Market,Australia,2025-10-08,Paid,
CUST00454,Davis-Lozano,Hospitality,Mid-Market,Australia,2025-06-26,Organic,
CUST00455,Wilkerson-Arias,Manufacturing,SMB,United Kingdom,2025-02-07,Referral,
CUST00456,Brown-Shaw,Media,Mid-Market,India,2025-02-20,Referral,Monica Herrera
CUST00457,Hughes Inc,Retail,SMB,United Kingdom,2025-01-27,Organic,
CUST00458,Walker-Flores,Hospitality,SMB,Ireland,2024-10-06,Paid,
CUST00459,Combs Ltd,Healthcare,Mid-Market,United States,2024-06-04,Paid,Cristian Santos
CUST00460,Moody-Taylor,Manufacturing,SMB,United States,2023-08-26,Organic,
CUST00461,Lowery-Kennedy,Retail,Mid-Market,Australia,2025-02-25,Organic,
CUST00462,Blake Group,Hospitality,SMB,United States,2025-05-05,Organic,
CUST00463,Gilbert-Bullock,Hospitality,SMB,Netherlands,2025-02-11,Referral,
CUST00464,Scott and Sons,Logistics,SMB,United States,2024-11-28,Paid,
CUST00465,"Bentley, Lynch and Henderson",Financial Services,Enterprise,Germany,2025-04-29,Paid,
CUST00466,Young-Martinez,Financial Services,Enterprise,Singapore,2023-02-26,Referral,Daniel Wagner
CUST00467,Barnes PLC,Construction,SMB,United States,2025-04-26,Referral,
CUST00468,Brown-Copeland,Software,SMB,United Kingdom,2024-11-07,Organic,
CUST00469,Carlson-Smith,Healthcare,Mid-Market,United States,2023-12-05,Paid,
CUST00470,"Andrews, Higgins and Carter",Logistics,Mid-Market,Germany,2024-11-01,Referral,Monica Herrera
CUST00471,Mendez and Sons,Logistics,Mid-Market,France,2025-05-02,Outbound Sales,
CUST00472,"Butler, Beck and Miller",Software,SMB,Netherlands,2023-11-07,Paid,
CUST00473,Jones-Fox,Media,SMB,United Kingdom,2024-09-03,Paid,
CUST00474,"Hartman, Romero and Smith",Education,SMB,United States,2025-03-28,Paid,
CUST00475,Williams-Hughes,Software,Mid-Market,Singapore,2025-06-20,Paid,
CUST00476,King-Smith,Retail,SMB,United States,2025-08-14,Paid,
CUST00477,Cooper Ltd,Media,Mid-Market,Singapore,2025-10-20,Paid,Jamie Arnold
CUST00478,"Fuller, Ingram and Moss",Financial Services,Mid-Market,United Kingdom,2025-04-25,Referral,
CUST00479,Anderson-Bell,Logistics,SMB,United States,2024-12-27,Organic,
CUST00480,Li-Thompson,Education,SMB,United States,2023-07-20,Referral,
CUST00481,"Marshall, Dominguez and Welch",Retail,SMB,United States,2024-12-10,Paid,
CUST00482,Brown Group,Healthcare,Mid-Market,United Kingdom,2024-06-16,Outbound Sales,
CUST00483,Carter Inc,Retail,Mid-Market,United States,2025-02-05,Organic,
CUST00484,Blackwell LLC,Logistics,Enterprise,United Kingdom,2023-09-01,Organic,Ryan Munoz
CUST00485,Robertson-Hays,Logistics,SMB,United States,2025-07-26,Paid,
CUST00486,"Kennedy, Johnson and Lucas",Financial Services,Enterprise,United States,2025-11-09,Paid,
CUST00487,Kelly-Norman,Software,Mid-Market,Singapore,2025-11-23,Organic,
CUST00488,"Rivera, Martinez and Richardson",Financial Services,SMB,United Kingdom,2024-10-14,Paid,
CUST00489,Paul-Kline,Healthcare,Mid-Market,Canada,2025-07-30,Outbound Sales,Allison Hill
CUST00490,Morgan-Lopez,Logistics,SMB,United States,2024-05-21,Organic,
CUST00491,"Jimenez, Glass and Stone",Financial Services,SMB,Ireland,2025-03-27,Paid,
CUST00492,Acosta Inc,Software,SMB,United Kingdom,2025-05-10,Paid,
CUST00493,Morrison-Short,Financial Services,Enterprise,Netherlands,2025-05-09,Referral,Connie Lawrence
CUST00494,"Carter, Garcia and Murphy",Healthcare,SMB,United Kingdom,2023-09-03,Paid,
CUST00495,Parker-Morrison,Education,SMB,Ireland,2025-10-17,Referral,
CUST00496,Jackson-Wallace,Healthcare,Enterprise,United States,2025-08-15,Organic,
CUST00497,Williams-Berg,Hospitality,SMB,Netherlands,2025-11-03,Organic,
CUST00498,Mendez-Graham,Logistics,Enterprise,Canada,2025-09-23,Referral,Daniel Wagner
CUST00499,"Whitney, Gould and Jones",Logistics,SMB,United States,2025-07-30,Paid,
CUST00500,"Sullivan, Palmer and Brady",Retail,SMB,Australia,2025-09-24,Outbound Sales,
CUST00501,Cisneros and Sons,Logistics,Mid-Market,India,2025-04-07,Outbound Sales,Noah Rhodes
CUST00502,"Gregory, Kim and Martinez",Financial Services,SMB,Singapore,2025-01-02,Outbound Sales,
CUST00503,Osborne LLC,Hospitality,SMB,Netherlands,2025-01-09,Paid,
CUST00504,Reyes-Bradley,Healthcare,Enterprise,United States,2025-01-30,Referral,Jamie Arnold
CUST00505,"Hernandez, Cole and Watson",Healthcare,Mid-Market,United States,2024-09-07,Paid,
CUST00506,Hines-Berry,Retail,SMB,United States,2025-11-10,Organic,
CUST00507,"Richardson, Edwards and Ramirez",Manufacturing,Mid-Market,Singapore,2024-09-03,Organic,
CUST00508,Johnson and Sons,Financial Services,Mid-Market,India,2024-03-15,Outbound Sales,
CUST00509,Holmes-Mcintyre,Healthcare,Mid-Market,India,2025-09-14,Referral,Ryan Munoz
CUST00510,Green LLC,Media,SMB,United States,2024-12-09,Paid,
CUST00511,"Griffin, Davies and Mitchell",Hospitality,SMB,United States,2025-08-24,Outbound Sales,
CUST00512,Gonzalez-Taylor,Construction,Enterprise,Canada,2024-09-07,Organic,Noah Rhodes
CUST00513,Hayes Ltd,Retail,Mid-Market,Germany,2023-10-01,Organic,Gina Moore
CUST00514,Osborn-Cochran,Healthcare,SMB,United States,2024-08-21,Outbound Sales,
CUST00515,Contreras-Mckinney,Construction,SMB,Netherlands,2024-09-27,Paid,
CUST00516,"Daniels, Vance and York",Media,Mid-Market,Ireland,2025-04-26,Paid,
CUST00517,"Mckinney, Graves and Thompson",Retail,SMB,Netherlands,2025-02-18,Paid,
CUST00518,Hicks-Martinez,Healthcare,Mid-Market,United States,2025-06-14,Organic,
CUST00519,Conner and Sons,Financial Services,Mid-Market,Singapore,2025-03-24,Paid,Gabrielle Davis
CUST00520,Johnson-Spencer,Education,Mid-Market,United States,2025-02-13,Organic,Daniel Wagner
CUST00521,Mcdonald-Bird,Healthcare,Mid-Market,United States,2025-07-22,Paid,Monica Herrera
CUST00522,Salazar Inc,Hospitality,SMB,United States,2024-08-16,Referral,
CUST00523,Parker Ltd,Construction,Mid-Market,United States,2024-07-17,Referral,Angie Henderson
CUST00524,"Mendoza, Jenkins and Ortiz",Construction,SMB,United Kingdom,2024-08-10,Outbound Sales,
CUST00525,"Jones, Compton and Day",Software,Mid-Market,Netherlands,2024-12-29,Outbound Sales,Allison Hill
CUST00526,Owens-Holmes,Construction,Enterprise,United States,2025-06-16,Paid,Cristian Santos
CUST00527,Humphrey PLC,Media,Mid-Market,Germany,2023-04-01,Organic,
CUST00528,"Matthews, Saunders and Anderson",Hospitality,Mid-Market,Ireland,2025-07-29,Outbound Sales,
CUST00529,"Bartlett, Brown and Martinez",Logistics,SMB,United States,2025-08-10,Referral,
CUST00530,Torres and Sons,Media,SMB,France,2025-02-16,Paid,
CUST00531,Donovan-Perez,Software,SMB,United Kingdom,2024-11-08,Organic,
CUST00532,"Jacobson, Singleton and King",Logistics,SMB,Singapore,2025-09-16,Organic,
CUST00533,"Huber, Hill and Weber",Financial Services,SMB,Netherlands,2024-06-14,Referral,
CUST00534,"Ferguson, Shaw and Jackson",Financial Services,SMB,United States,2025-05-26,Referral,
CUST00535,"Moore, Hopkins and Le",Financial Services,Mid-Market,United Kingdom,2025-07-02,Organic,
CUST00536,"Morgan, Bradshaw and Williams",Manufacturing,SMB,United Kingdom,2023-10-20,Organic,
CUST00537,Miller Ltd,Manufacturing,SMB,Singapore,2023-06-06,Paid,
CUST00538,"Baker, Clark and Armstrong",Media,SMB,United States,2024-12-13,Paid,
CUST00539,"Fowler, Jimenez and Burton",Healthcare,SMB,Australia,2023-05-11,Paid,
CUST00540,May-Turner,Financial Services,SMB,Germany,2024-09-19,Outbound Sales,
CUST00541,Ballard Ltd,Hospitality,SMB,Ireland,2024-02-19,Organic,
