ticket_id,customer_id,created_date,priority,category,resolution_hours,csat_score
TKT0000399,CUST01189,2023-09-23,Low,Bug Report,19.0,5
TKT0000400,CUST01189,2024-12-28,Low,Billing,25.0,3
TKT0000401,CUST01189,2025-05-28,High,Performance Issue,11.0,3
TKT0000402,CUST01189,2023-08-09,Low,General Question,99.0,5
TKT0000403,CUST01189,2023-09-23,Low,Bug Report,11.0,4
TKT0000404,CUST01189,2023-08-22,High,Account Access,4.0,5
TKT0000405,CUST01189,2025-11-02,Medium,Onboarding Help,2.0,3
TKT0000406,CUST01189,2023-12-02,Low,Account Access,29.0,5
TKT0000407,CUST01189,2023-07-08,High,Account Access,18.0,4
TKT0000408,CUST01410,2023-10-14,Low,Billing,30.0,5
TKT0000409,CUST01410,2023-10-29,High,Billing,7.0,3
TKT0000410,CUST01410,2023-11-24,High,Performance Issue,56.0,3
TKT0000411,CUST02374,2025-06-16,Medium,Billing,15.0,1
TKT0000412,CUST02374,2025-08-19,Low,Bug Report,3.0,4
TKT0000413,CUST02374,2023-09-16,High,Onboarding Help,5.0,1
TKT0000414,CUST02374,2023-11-12,Medium,Bug Report,34.0,5
TKT0000415,CUST02374,2023-12-01,Low,Feature Request,8.0,4
TKT0000416,CUST02374,2024-07-18,High,Performance Issue,7.0,5
TKT0000417,CUST02374,2025-12-09,High,Feature Request,3.0,3
TKT0000418,CUST02374,2024-03-24,Medium,General Question,50.0,1
TKT0000419,CUST02374,2025-05-24,High,Performance Issue,22.0,4
TKT0000420,CUST02374,2024-10-02,High,Onboarding Help,53.0,1
TKT0000421,CUST01035,2025-03-18,Low,General Question,53.0,5
TKT0000422,CUST01035,2025-07-28,Medium,Billing,24.0,4
TKT0000423,CUST01035,2024-10-03,Low,Bug Report,4.0,5
TKT0000424,CUST01035,2024-10-02,Low,Account Access,17.0,4
TKT0000425,CUST01035,2024-06-18,Urgent,Feature Request,57.0,5
TKT0000426,CUST01035,2024-06-15,Medium,Onboarding Help,9.0,3
TKT0000427,CUST01035,2024-10-13,Medium,Feature Request,38.0,4
TKT0000428,CUST01035,2023-09-02,Low,Performance Issue,29.0,4
TKT0000429,CUST01035,2025-12-02,High,Bug Report,2.0,4
TKT0000430,CUST01035,2024-03-13,High,Account Access,15.0,4
TKT0000431,CUST01035,2025-11-15,Medium,Account Access,6.0,4
TKT0000432,CUST02887,2025-12-20,Low,General Question,6.0,4
TKT0000433,CUST02887,2024-09-09,Low,Feature Request,1.0,4
TKT0000434,CUST02887,2023-12-30,Medium,Account Access,31.0,3
TKT0000435,CUST02887,2024-12-21,Medium,Account Access,1.0,3
TKT0000436,CUST02887,2024-10-17,Low,Onboarding Help,8.0,5
TKT0000437,CUST02887,2025-08-06,Medium,Bug Report,13.0,5
TKT0000438,CUST02386,2024-12-14,Urgent,Onboarding Help,10.0,4
TKT0000439,CUST02386,2024-08-27,High,Billing,4.0,3
TKT0000440,CUST02386,2025-08-07,Medium,Performance Issue,14.0,5
TKT0000441,CUST02386,2025-03-29,Low,Onboarding Help,2.0,4
TKT0000442,CUST02386,2025-01-27,High,Bug Report,19.0,5
TKT0000443,CUST02386,2025-08-13,Medium,Billing,1.0,3
TKT0000444,CUST01688,2024-10-14,Medium,Performance Issue,1.0,3
TKT0000445,CUST01688,2024-07-30,High,General Question,32.0,5
TKT0000446,CUST01688,2024-08-10,Low,Onboarding Help,51.0,4
TKT0000447,CUST01688,2024-03-06,Medium,Bug Report,11.0,5
TKT0000448,CUST01688,2024-10-21,Medium,Account Access,14.0,3
TKT0000449,CUST01688,2024-12-13,Urgent,Bug Report,71.0,2
TKT0000450,CUST01688,2024-11-27,Urgent,Billing,92.0,1
TKT0000451,CUST01688,2024-12-22,High,Billing,90.0,2
TKT0000452,CUST00241,2023-07-30,Low,General Question,10.0,4
TKT0000453,CUST00241,2023-12-31,High,Performance Issue,24.0,3
TKT0000454,CUST00241,2023-12-29,High,Bug Report,23.0,1
TKT0000455,CUST00241,2023-12-13,Urgent,Billing,10.0,2
TKT0000456,CUST00683,2024-01-25,High,Performance Issue,19.0,2
TKT0000457,CUST00683,2024-01-22,High,Billing,23.0,2
TKT0000458,CUST00683,2024-02-08,Urgent,Bug Report,15.0,3
TKT0000459,CUST01503,2023-08-15,Low,Onboarding Help,6.0,4
TKT0000460,CUST01503,2023-10-03,Medium,Billing,7.0,2
TKT0000461,CUST01503,2023-09-16,Low,Account Access,27.0,4
TKT0000462,CUST01503,2023-09-25,Urgent,Bug Report,10.0,1
TKT0000463,CUST01503,2023-08-19,Urgent,Bug Report,37.0,2
TKT0000464,CUST01503,2023-09-13,High,Performance Issue,34.0,2
TKT0000465,CUST00076,2024-01-22,Low,Performance Issue,12.0,5
TKT0000466,CUST00076,2024-04-20,Medium,Onboarding Help,20.0,5
TKT0000467,CUST00076,2024-05-24,Low,Account Access,7.0,3
TKT0000468,CUST00076,2024-07-20,Medium,Feature Request,35.0,5
TKT0000469,CUST00076,2024-10-09,Low,Onboarding Help,14.0,4
TKT0000470,CUST00076,2024-04-16,High,Bug Report,21.0,3
TKT0000471,CUST00076,2025-02-20,Urgent,Onboarding Help,5.0,4
TKT0000472,CUST00076,2023-12-07,High,Account Access,15.0,4
TKT0000473,CUST00076,2025-12-18,Medium,Performance Issue,13.0,4
TKT0000474,CUST00076,2023-11-15,Low,Feature Request,18.0,4
TKT0000475,CUST00076,2024-03-24,High,General Question,9.0,4
TKT0000476,CUST00076,2025-06-08,High,Bug Report,10.0,4
TKT0000477,CUST02566,2024-05-08,Medium,Billing,18.0,4
TKT0000478,CUST02566,2024-04-21,Medium,Onboarding Help,16.0,3
TKT0000479,CUST02566,2024-08-07,Low,Account Access,26.0,2
TKT0000480,CUST02566,2024-08-10,High,General Question,6.0,4
TKT0000481,CUST02566,2023-08-22,Medium,General Question,6.0,4
TKT0000482,CUST02566,2024-04-28,Medium,Account Access,39.0,1
TKT0000483,CUST02566,2024-05-18,Low,Account Access,14.0,3
TKT0000484,CUST02566,2024-09-08,High,Performance Issue,19.0,2
TKT0000485,CUST02566,2024-09-02,High,Billing,57.0,2
TKT0000486,CUST02566,2024-10-07,Urgent,Performance Issue,10.0,1
TKT0000487,CUST02566,2024-10-02,High,Performance Issue,19.0,1
TKT0000488,CUST00884,2024-02-16,Low,General Question,35.0,1
TKT0000489,CUST00884,2025-11-28,High,General Question,52.0,4
TKT0000490,CUST00884,2023-07-24,Low,Performance Issue,6.0,3
TKT0000491,CUST00884,2025-01-11,Medium,Performance Issue,10.0,5
TKT0000492,CUST00884,2024-04-18,Medium,Feature Request,17.0,5
TKT0000493,CUST00884,2023-12-14,Urgent,Performance Issue,53.0,5
TKT0000494,CUST00884,2023-11-21,Medium,Bug Report,7.0,5
TKT0000495,CUST00884,2024-01-02,Medium,Account Access,4.0,3
TKT0000496,CUST00902,2023-11-22,Low,Feature Request,13.0,5
TKT0000497,CUST00902,2025-03-03,Low,Feature Request,29.0,2
TKT0000498,CUST00902,2024-12-29,Medium,Bug Report,10.0,5
TKT0000499,CUST00902,2024-11-11,Medium,General Question,8.0,1
TKT0000500,CUST00902,2024-05-01,Low,Account Access,39.0,2
TKT0000501,CUST00902,2024-03-03,Low,Feature Request,18.0,2
TKT0000502,CUST00902,2025-02-10,Low,Billing,1.0,3
TKT0000503,CUST00902,2024-08-21,Medium,Bug Report,4.0,4
TKT0000504,CUST00902,2024-01-09,Low,Bug Report,30.0,3
TKT0000505,CUST00902,2023-09-12,Low,Billing,23.0,3
TKT0000506,CUST00902,2024-11-03,High,Performance Issue,20.0,5
TKT0000507,CUST00902,2025-01-31,High,Performance Issue,10.0,2
TKT0000508,CUST00902,2025-02-13,High,Performance Issue,24.0,2
TKT0000509,CUST00048,2025-01-28,Medium,Bug Report,47.0,2
TKT0000510,CUST00048,2025-04-05,Medium,Onboarding Help,1.0,3
TKT0000511,CUST00048,2024-09-27,Medium,Performance Issue,30.0,2
TKT0000512,CUST00048,2024-06-07,Low,Onboarding Help,26.0,4
TKT0000513,CUST00048,2025-07-08,High,General Question,103.0,2
TKT0000514,CUST00048,2024-10-17,Low,Account Access,16.0,4
TKT0000515,CUST00048,2023-08-16,Low,Performance Issue,28.0,5
TKT0000516,CUST00210,2023-07-21,Medium,General Question,23.0,5
TKT0000517,CUST00210,2023-08-09,Low,Feature Request,17.0,5
TKT0000518,CUST00210,2024-06-28,Low,Onboarding Help,22.0,3
TKT0000519,CUST00210,2024-07-26,Medium,Bug Report,15.0,4
TKT0000520,CUST00210,2024-01-14,Low,Onboarding Help,26.0,4
TKT0000521,CUST00210,2023-07-18,Medium,Account Access,16.0,5
TKT0000522,CUST00210,2024-12-31,Medium,Performance Issue,27.0,4
TKT0000523,CUST00210,2023-12-29,Medium,Account Access,8.0,4
TKT0000524,CUST00210,2025-04-02,Low,Account Access,3.0,3
TKT0000525,CUST00210,2024-09-26,Low,Billing,44.0,5
TKT0000526,CUST01649,2025-12-29,Low,Onboarding Help,3.0,4
TKT0000527,CUST01649,2023-11-19,Medium,Performance Issue,3.0,5
TKT0000528,CUST01649,2025-10-01,Medium,Feature Request,35.0,5
TKT0000529,CUST01649,2024-07-30,Medium,Performance Issue,11.0,1
TKT0000530,CUST01649,2024-01-16,High,Onboarding Help,32.0,3
TKT0000531,CUST01649,2023-08-18,Low,Performance Issue,1.0,4
TKT0000532,CUST02291,2025-03-02,Low,Billing,4.0,2
TKT0000533,CUST02291,2023-08-01,Urgent,General Question,16.0,4
TKT0000534,CUST02291,2024-06-24,Low,Feature Request,11.0,5
TKT0000535,CUST02291,2024-06-15,Low,Performance Issue,9.0,2
TKT0000536,CUST02291,2024-07-22,Medium,Feature Request,18.0,4
TKT0000537,CUST02291,2024-10-17,Low,Feature Request,26.0,5
TKT0000538,CUST02291,2025-01-10,Medium,Billing,7.0,4
TKT0000539,CUST02291,2023-07-23,Low,Bug Report,13.0,4
TKT0000540,CUST02291,2023-11-21,Medium,Onboarding Help,5.0,5
TKT0000541,CUST02291,2024-12-07,Low,Account Access,61.0,5
TKT0000542,CUST02291,2025-01-14,Low,Feature Request,31.0,4
TKT0000543,CUST02291,2025-04-30,Urgent,Performance Issue,297.0,1
TKT0000544,CUST02291,2025-04-29,Urgent,Bug Report,22.0,1
TKT0000545,CUST02291,2025-04-30,Urgent,Bug Report,14.0,2
TKT0000546,CUST02291,2025-04-06,Urgent,Billing,27.0,1
TKT0000547,CUST00063,2023-10-16,Urgent,General Question,37.0,5
TKT0000548,CUST00063,2024-02-07,Low,Account Access,8.0,5
TKT0000549,CUST00063,2024-07-12,High,Billing,22.0,4
TKT0000550,CUST00063,2024-08-23,Medium,General Question,16.0,5
TKT0000551,CUST00063,2025-03-10,Low,Performance Issue,25.0,4
TKT0000552,CUST00063,2024-01-29,Urgent,Account Access,9.0,5
TKT0000553,CUST00063,2025-03-30,Low,Feature Request,36.0,5
TKT0000554,CUST00063,2024-09-24,Low,General Question,24.0,4
TKT0000555,CUST00063,2025-11-14,Medium,Performance Issue,96.0,3
TKT0000556,CUST00063,2025-11-07,High,Feature Request,31.0,2
TKT0000557,CUST00063,2025-12-03,Urgent,Billing,9.0,4
TKT0000558,CUST00480,2023-09-14,Urgent,Billing,4.0,1
TKT0000559,CUST00480,2023-09-10,Urgent,Billing,15.0,1
TKT0000560,CUST00480,2023-09-09,High,Billing,20.0,1
TKT0000561,CUST00301,2024-05-17,Low,Onboarding Help,1.0,3
TKT0000562,CUST00301,2024-10-16,Medium,Account Access,24.0,4
TKT0000563,CUST00301,2024-09-23,Urgent,Feature Request,75.0,4
TKT0000564,CUST00301,2024-02-20,High,Performance Issue,4.0,3
TKT0000565,CUST00301,2023-09-26,Medium,General Question,10.0,4
TKT0000566,CUST00301,2023-09-05,High,Billing,2.0,4
TKT0000567,CUST00301,2024-02-25,Medium,Billing,15.0,4
TKT0000568,CUST00301,2023-12-28,Low,Account Access,76.0,2
TKT0000569,CUST00301,2024-08-31,High,Bug Report,5.0,1
TKT0000570,CUST00301,2024-10-01,Urgent,Billing,63.0,3
TKT0000571,CUST00301,2024-10-06,High,Billing,10.0,1
TKT0000572,CUST01300,2023-12-14,Low,Onboarding Help,10.0,5
TKT0000573,CUST01300,2023-09-06,Low,Bug Report,2.0,2
TKT0000574,CUST01300,2024-05-07,High,Feature Request,26.0,5
TKT0000575,CUST01300,2024-09-01,High,Bug Report,21.0,3
TKT0000576,CUST01300,2024-08-22,Urgent,Billing,43.0,2
TKT0000577,CUST01300,2024-07-24,Urgent,Billing,60.0,3
TKT0000578,CUST01277,2024-12-08,Medium,Account Access,18.0,1
TKT0000579,CUST01277,2024-02-16,Low,Bug Report,29.0,4
TKT0000580,CUST01277,2023-12-07,High,General Question,17.0,4
TKT0000581,CUST01277,2025-07-18,Urgent,Bug Report,20.0,5
TKT0000582,CUST01277,2024-08-02,High,Account Access,15.0,5
TKT0000583,CUST01277,2023-12-25,Low,General Question,10.0,3
TKT0000584,CUST01277,2023-12-18,Medium,Feature Request,18.0,5
TKT0000585,CUST00793,2024-05-12,Medium,Bug Report,43.0,3
TKT0000586,CUST00793,2025-07-14,Medium,Performance Issue,1.0,5
TKT0000587,CUST00793,2023-08-24,Low,Performance Issue,9.0,2
TKT0000588,CUST00793,2025-06-22,Medium,Account Access,3.0,5
TKT0000589,CUST00793,2023-08-03,Medium,Bug Report,3.0,3
TKT0000590,CUST00793,2024-09-18,Medium,General Question,19.0,4
TKT0000591,CUST00793,2023-08-14,Low,General Question,21.0,4
TKT0000592,CUST00793,2025-03-17,Low,General Question,1.0,5
TKT0000593,CUST00793,2024-11-19,Medium,Feature Request,31.0,5
TKT0000594,CUST00793,2025-01-23,Low,General Question,29.0,5
TKT0000595,CUST00112,2025-04-30,Medium,Onboarding Help,9.0,3
TKT0000596,CUST00112,2025-02-04,Medium,Feature Request,77.0,5
TKT0000597,CUST00112,2025-06-13,Medium,Performance Issue,2.0,5
TKT0000598,CUST00112,2023-12-25,High,Billing,25.0,2
TKT0000599,CUST00112,2024-12-22,Medium,Onboarding Help,7.0,2
TKT0000600,CUST00112,2023-11-07,Medium,Bug Report,1.0,5
TKT0000601,CUST00112,2025-06-04,High,Bug Report,84.0,3
TKT0000602,CUST00112,2025-05-18,High,Feature Request,91.0,5
TKT0000603,CUST01771,2025-09-19,Medium,General Question,18.0,5
TKT0000604,CUST01771,2025-05-07,Low,Bug Report,16.0,4
TKT0000605,CUST01771,2025-07-29,Low,Onboarding Help,16.0,4
TKT0000606,CUST01771,2025-03-11,Medium,Performance Issue,7.0,4
TKT0000607,CUST01771,2025-11-11,High,Onboarding Help,9.0,3
TKT0000608,CUST01771,2024-11-24,High,Billing,27.0,4
TKT0000609,CUST01771,2023-10-23,Low,General Question,6.0,1
TKT0000610,CUST01771,2024-12-18,Low,Performance Issue,1.0,3
TKT0000611,CUST01663,2024-10-19,High,General Question,17.0,5
TKT0000612,CUST01663,2025-08-11,Low,Feature Request,1.0,4
TKT0000613,CUST01663,2024-04-26,Medium,Performance Issue,16.0,4
TKT0000614,CUST01663,2023-09-22,Medium,Bug Report,15.0,5
TKT0000615,CUST01663,2024-06-06,High,Bug Report,12.0,3
TKT0000616,CUST01663,2025-06-04,Low,Feature Request,10.0,5
TKT0000617,CUST01663,2024-02-16,Low,Performance Issue,27.0,5
TKT0000618,CUST01663,2025-01-01,Medium,Feature Request,3.0,3
TKT0000619,CUST01663,2023-10-20,High,Performance Issue,28.0,5
TKT0000620,CUST02223,2025-04-29,Medium,Account Access,8.0,5
TKT0000621,CUST02223,2024-01-26,Medium,Bug Report,4.0,4
TKT0000622,CUST02223,2024-02-20,Medium,Onboarding Help,15.0,3
TKT0000623,CUST02223,2024-08-12,Medium,Billing,5.0,5
TKT0000624,CUST02223,2025-11-28,Medium,Account Access,8.0,5
TKT0000625,CUST02223,2025-07-01,High,Account Access,11.0,4
TKT0000626,CUST02223,2024-07-21,Medium,Performance Issue,8.0,4
TKT0000627,CUST02223,2025-05-01,Low,Performance Issue,4.0,4
TKT0000628,CUST01610,2025-03-08,Low,General Question,8.0,3
TKT0000629,CUST01610,2025-06-13,Urgent,General Question,5.0,4
TKT0000630,CUST01610,2024-05-20,Medium,Account Access,2.0,4
TKT0000631,CUST01610,2024-09-11,Medium,Billing,16.0,5
TKT0000632,CUST01610,2025-08-20,Medium,Feature Request,23.0,5
TKT0000633,CUST01610,2024-12-31,Medium,Bug Report,37.0,4
TKT0000634,CUST01610,2023-12-20,Low,Feature Request,1.0,2
TKT0000635,CUST01610,2025-09-28,Medium,Onboarding Help,45.0,5
TKT0000636,CUST01610,2025-10-24,Medium,Feature Request,20.0,4
TKT0000637,CUST01610,2025-04-14,Low,Feature Request,9.0,4
TKT0000638,CUST01610,2023-10-29,Medium,General Question,14.0,4
TKT0000639,CUST01610,2024-07-01,Medium,Feature Request,92.0,1
TKT0000640,CUST01610,2024-08-13,Low,Performance Issue,39.0,5
TKT0000641,CUST01610,2024-08-10,Low,Billing,23.0,4
TKT0000642,CUST00677,2023-11-26,Low,Onboarding Help,66.0,4
TKT0000643,CUST00677,2023-08-09,Low,Onboarding Help,13.0,5
TKT0000644,CUST00677,2024-02-04,Urgent,General Question,9.0,5
TKT0000645,CUST00677,2024-01-21,High,Onboarding Help,52.0,5
TKT0000646,CUST00677,2023-11-28,Low,Feature Request,7.0,4
TKT0000647,CUST00677,2024-07-19,High,Billing,30.0,5
TKT0000648,CUST00677,2024-01-04,Medium,Performance Issue,17.0,5
TKT0000649,CUST00677,2024-07-22,High,Billing,18.0,1
TKT0000650,CUST00677,2024-08-06,High,Billing,51.0,3
TKT0000651,CUST00677,2024-08-26,High,Performance Issue,14.0,3
TKT0000652,CUST02880,2023-12-17,Medium,Bug Report,18.0,5
TKT0000653,CUST02880,2023-08-30,Low,General Question,10.0,5
TKT0000654,CUST02880,2024-05-24,Low,Account Access,12.0,5
TKT0000655,CUST02880,2025-01-07,Low,Account Access,25.0,3
TKT0000656,CUST01835,2025-04-25,Low,Account Access,1.0,3
TKT0000657,CUST01835,2023-12-06,Low,Bug Report,8.0,2
TKT0000658,CUST01835,2024-11-11,Medium,Billing,11.0,3
TKT0000659,CUST01835,2025-07-18,Medium,Billing,49.0,4
TKT0000660,CUST01835,2025-12-12,Low,Bug Report,19.0,4
TKT0000661,CUST02612,2024-08-04,Urgent,Onboarding Help,8.0,4
TKT0000662,CUST02612,2025-07-26,Low,Bug Report,16.0,4
TKT0000663,CUST02612,2024-08-15,Low,Performance Issue,11.0,3
TKT0000664,CUST00250,2024-03-02,Low,Account Access,16.0,2
TKT0000665,CUST00250,2024-06-04,Medium,Onboarding Help,10.0,4
TKT0000666,CUST00250,2024-03-12,High,Account Access,23.0,5
TKT0000667,CUST00250,2024-08-20,High,Bug Report,21.0,2
TKT0000668,CUST00250,2024-09-24,High,Performance Issue,19.0,2
TKT0000669,CUST00250,2024-10-06,High,Bug Report,10.0,3
TKT0000670,CUST01670,2025-07-22,Low,Onboarding Help,1.0,4
TKT0000671,CUST01670,2025-12-11,Low,Feature Request,11.0,3
TKT0000672,CUST01670,2025-05-02,High,Bug Report,29.0,2
TKT0000673,CUST01670,2023-12-21,Low,Performance Issue,33.0,4
TKT0000674,CUST01670,2023-10-01,Low,Onboarding Help,15.0,5
TKT0000675,CUST01670,2024-01-26,Low,Onboarding Help,2.0,3
TKT0000676,CUST01670,2024-05-17,Urgent,Performance Issue,30.0,1
TKT0000677,CUST01670,2024-10-06,High,Account Access,12.0,5
TKT0000678,CUST01670,2025-10-18,Low,Feature Request,24.0,5
TKT0000679,CUST01670,2023-12-09,Low,Onboarding Help,14.0,4
TKT0000680,CUST01670,2024-08-09,Urgent,Billing,25.0,4
TKT0000681,CUST01670,2024-07-29,Low,Feature Request,2.0,4
TKT0000682,CUST01594,2025-04-23,Low,General Question,3.0,5
TKT0000683,CUST01594,2025-06-11,Low,Billing,4.0,4
TKT0000684,CUST01594,2025-08-30,Medium,Billing,52.0,2
TKT0000685,CUST01594,2025-08-06,Medium,Billing,31.0,4
TKT0000686,CUST01594,2024-05-03,High,Billing,1.0,4
TKT0000687,CUST01594,2025-08-14,Medium,Performance Issue,14.0,5
TKT0000688,CUST01594,2025-06-02,Urgent,Feature Request,6.0,1
TKT0000689,CUST01594,2023-10-19,Medium,Feature Request,19.0,4
TKT0000690,CUST01594,2024-05-19,Medium,General Question,1.0,5
TKT0000691,CUST01594,2023-12-13,Low,Onboarding Help,44.0,3
TKT0000692,CUST01594,2023-11-17,Low,Bug Report,8.0,5
TKT0000693,CUST00437,2025-11-20,Low,Billing,25.0,4
TKT0000694,CUST00437,2024-12-27,Low,Bug Report,19.0,4
TKT0000695,CUST00437,2024-09-26,High,General Question,12.0,5
TKT0000696,CUST00437,2024-09-18,High,Bug Report,7.0,5
TKT0000697,CUST00437,2024-09-12,Urgent,Performance Issue,5.0,2
TKT0000698,CUST00437,2025-04-05,Medium,General Question,1.0,4
TKT0000699,CUST00437,2024-03-10,Medium,Account Access,45.0,2
TKT0000700,CUST00437,2024-11-03,High,Feature Request,28.0,4
TKT0000701,CUST00437,2024-04-05,Low,Bug Report,7.0,4
TKT0000702,CUST00437,2024-02-11,Medium,Onboarding Help,49.0,4
TKT0000703,CUST01910,2025-08-01,Medium,Onboarding Help,14.0,5
TKT0000704,CUST01910,2023-12-29,Low,Feature Request,12.0,4
TKT0000705,CUST01910,2024-11-13,Medium,Billing,16.0,4
TKT0000706,CUST01910,2024-01-11,Low,Performance Issue,22.0,4
TKT0000707,CUST01910,2023-10-07,Low,Feature Request,21.0,5
TKT0000708,CUST01777,2024-08-22,High,General Question,30.0,4
TKT0000709,CUST01777,2024-12-10,Low,Bug Report,2.0,4
TKT0000710,CUST01777,2025-04-27,Low,Performance Issue,9.0,5
TKT0000711,CUST01777,2024-12-22,Medium,Feature Request,37.0,2
TKT0000712,CUST01777,2023-10-30,Medium,Bug Report,9.0,3
TKT0000713,CUST01777,2024-08-08,High,Performance Issue,11.0,5
TKT0000714,CUST01777,2024-10-05,Medium,Feature Request,10.0,5
TKT0000715,CUST01777,2024-06-29,High,General Question,14.0,5
TKT0000716,CUST01777,2025-01-20,Low,Bug Report,21.0,5
TKT0000717,CUST00009,2024-12-11,Low,General Question,38.0,2
TKT0000718,CUST00009,2025-12-30,Low,General Question,18.0,4
TKT0000719,CUST00009,2024-07-30,Medium,Feature Request,18.0,4
TKT0000720,CUST00009,2025-12-25,High,Bug Report,14.0,1
TKT0000721,CUST00009,2024-09-27,Low,Billing,14.0,3
TKT0000722,CUST00009,2025-05-22,Low,Performance Issue,28.0,4
TKT0000723,CUST00009,2025-12-11,Low,Onboarding Help,23.0,4
TKT0000724,CUST00009,2025-10-30,Medium,Billing,9.0,4
TKT0000725,CUST01727,2023-11-25,Medium,Feature Request,18.0,5
TKT0000726,CUST01727,2025-11-28,Low,Bug Report,37.0,5
TKT0000727,CUST01727,2024-06-06,Low,Account Access,14.0,4
TKT0000728,CUST01727,2025-10-15,Low,Billing,4.0,5
TKT0000729,CUST01727,2024-01-10,Low,Feature Request,22.0,3
TKT0000730,CUST02596,2025-02-12,High,Performance Issue,2.0,5
TKT0000731,CUST02596,2025-09-30,Medium,Billing,21.0,4
TKT0000732,CUST02596,2025-08-07,High,Account Access,23.0,5
TKT0000733,CUST02596,2025-07-10,Low,Account Access,14.0,5
TKT0000734,CUST02596,2024-08-14,High,Billing,31.0,1
TKT0000735,CUST02596,2025-02-11,Low,General Question,6.0,5
TKT0000736,CUST02596,2023-11-20,Low,Feature Request,4.0,5
TKT0000737,CUST00949,2025-07-01,Medium,Account Access,37.0,4
TKT0000738,CUST00949,2025-04-06,High,Account Access,3.0,4
TKT0000739,CUST00949,2024-03-11,High,Bug Report,12.0,2
TKT0000740,CUST01733,2024-09-11,Medium,Feature Request,13.0,4
TKT0000741,CUST01733,2025-01-09,Low,Account Access,42.0,2
TKT0000742,CUST02786,2023-12-20,Low,Account Access,15.0,3
TKT0000743,CUST02786,2025-05-27,Medium,Account Access,24.0,1
TKT0000744,CUST02786,2024-01-24,High,General Question,50.0,1
TKT0000745,CUST02786,2024-10-13,High,Performance Issue,28.0,5
TKT0000746,CUST02786,2025-10-31,Low,Feature Request,3.0,2
TKT0000747,CUST02786,2025-11-28,Low,Account Access,8.0,5
TKT0000748,CUST02786,2025-11-22,High,Feature Request,7.0,4
TKT0000749,CUST02786,2023-12-31,High,Onboarding Help,24.0,2
TKT0000750,CUST02786,2024-01-12,Medium,Account Access,15.0,4
TKT0000751,CUST02786,2024-06-05,Medium,Bug Report,10.0,3
TKT0000752,CUST02782,2024-03-14,High,Bug Report,15.0,5
TKT0000753,CUST02782,2023-09-10,Low,Feature Request,55.0,4
TKT0000754,CUST02782,2024-08-15,Low,Billing,26.0,4
TKT0000755,CUST02782,2024-01-06,Low,General Question,14.0,4
TKT0000756,CUST02782,2023-10-14,Low,Account Access,1.0,5
TKT0000757,CUST02782,2024-12-05,Medium,Account Access,18.0,5
TKT0000758,CUST02782,2023-12-31,Medium,General Question,11.0,3
TKT0000759,CUST02782,2025-10-28,Low,Onboarding Help,20.0,3
TKT0000760,CUST00460,2024-12-26,Medium,Billing,1.0,3
TKT0000761,CUST00460,2024-02-26,Low,Bug Report,19.0,2
TKT0000762,CUST00460,2024-12-03,Medium,General Question,31.0,4
TKT0000763,CUST00460,2025-05-03,Low,Performance Issue,28.0,5
TKT0000764,CUST00460,2023-12-21,Medium,Onboarding Help,26.0,3
TKT0000765,CUST00460,2025-06-03,High,Feature Request,40.0,3
TKT0000766,CUST00460,2024-04-18,Low,Account Access,17.0,5
TKT0000767,CUST00460,2025-02-02,Low,Onboarding Help,37.0,4
TKT0000768,CUST00460,2024-07-04,Medium,Bug Report,6.0,5
TKT0000769,CUST00460,2024-04-07,Medium,Onboarding Help,29.0,3
TKT0000770,CUST00460,2024-01-02,Low,Feature Request,27.0,3
TKT0000771,CUST00460,2024-09-05,Low,General Question,18.0,5
