subscription_id,customer_id,plan_tier,start_date,billing_cycle,mrr_amount,status,change_type
SUB000374,CUST00338,Growth,2025-05-06,Monthly,199,Active,Downgrade
SUB000375,CUST00339,Growth,2024-12-02,Annual,199,Active,New
SUB000376,CUST00340,Growth,2024-03-04,Monthly,179.1,Cancelled,New
SUB000377,CUST00341,Enterprise,2024-09-19,Monthly,764.15,Cancelled,New
SUB000378,CUST00342,Starter,2024-06-14,Monthly,49,Cancelled,New
SUB000379,CUST00343,Growth,2025-08-09,Monthly,199,Active,New
SUB000380,CUST00344,Enterprise,2025-06-21,Monthly,674.25,Active,New
SUB000381,CUST00345,Growth,2024-09-11,Monthly,179.1,Active,New
SUB000382,CUST00346,Starter,2025-11-29,Annual,49,Active,New
SUB000383,CUST00347,Starter,2025-03-07,Monthly,49,Active,New
SUB000384,CUST00348,Enterprise,2024-05-21,Monthly,899,Active,New
SUB000385,CUST00349,Growth,2025-08-03,Annual,179.1,Cancelled,New
SUB000386,CUST00350,Starter,2024-07-31,Monthly,41.65,Active,New
SUB000387,CUST00351,Starter,2023-05-24,Monthly,46.55,Active,New
SUB000388,CUST00351,Growth,2024-04-24,Monthly,189.05,Active,Upgrade
SUB000389,CUST00352,Enterprise,2025-02-07,Monthly,854.05,Active,New
SUB000390,CUST00352,Growth,2025-06-07,Annual,189.05,Active,Downgrade
SUB000391,CUST00353,Starter,2024-01-06,Annual,49,Active,New
SUB000392,CUST00353,Growth,2025-03-06,Monthly,199,Active,Upgrade
SUB000393,CUST00354,Growth,2025-01-30,Monthly,189.05,Active,New
SUB000394,CUST00355,Starter,2025-10-08,Monthly,41.65,Cancelled,New
SUB000395,CUST00356,Growth,2025-01-01,Monthly,169.15,Active,New
SUB000396,CUST00356,Enterprise,2025-07-01,Annual,764.15,Active,Upgrade
SUB000397,CUST00357,Growth,2025-01-19,Annual,199,Active,New
SUB000398,CUST00357,Enterprise,2025-11-19,Monthly,899,Active,Upgrade
SUB000399,CUST00358,Growth,2025-05-03,Monthly,199,Active,New
SUB000400,CUST00359,Starter,2025-02-24,Monthly,49,Cancelled,New
SUB000401,CUST00360,Starter,2023-11-19,Monthly,46.55,Active,New
SUB000402,CUST00360,Growth,2024-03-19,Annual,189.05,Active,Upgrade
SUB000403,CUST00361,Enterprise,2024-10-25,Annual,854.05,Active,New
SUB000404,CUST00362,Starter,2024-05-09,Monthly,49,Active,New
SUB000405,CUST00363,Starter,2024-08-05,Monthly,44.1,Active,New
SUB000406,CUST00363,Growth,2025-09-05,Monthly,179.1,Active,Upgrade
SUB000407,CUST00364,Enterprise,2025-08-03,Monthly,809.1,Active,New
SUB000408,CUST00365,Growth,2025-05-03,Monthly,159.2,Cancelled,New
SUB000409,CUST00366,Growth,2025-11-15,Monthly,149.25,Cancelled,New
SUB000410,CUST00367,Enterprise,2025-04-12,Monthly,899,Active,New
SUB000411,CUST00367,Growth,2025-09-12,Monthly,199,Active,Downgrade
SUB000412,CUST00368,Enterprise,2024-10-12,Monthly,764.15,Active,New
SUB000413,CUST00369,Growth,2025-01-02,Monthly,199,Active,New
SUB000414,CUST00370,Growth,2024-05-24,Annual,149.25,Active,New
SUB000415,CUST00371,Starter,2025-09-22,Monthly,44.1,Cancelled,New
SUB000416,CUST00372,Growth,2025-01-18,Annual,169.15,Active,New
SUB000417,CUST00373,Growth,2024-04-30,Monthly,199,Active,New
SUB000418,CUST00374,Enterprise,2024-04-14,Monthly,899,Active,New
SUB000419,CUST00375,Growth,2025-02-20,Monthly,199,Active,New
SUB000420,CUST00376,Growth,2025-02-22,Monthly,189.05,Active,New
SUB000421,CUST00377,Growth,2025-05-17,Annual,169.15,Active,New
SUB000422,CUST00378,Starter,2024-07-17,Monthly,46.55,Cancelled,New
SUB000423,CUST00379,Starter,2025-08-20,Monthly,44.1,Active,New
SUB000424,CUST00379,Growth,2025-11-20,Monthly,179.1,Active,Upgrade
SUB000425,CUST00380,Enterprise,2024-05-13,Monthly,854.05,Active,New
SUB000426,CUST00381,Growth,2025-07-29,Monthly,199,Active,New
SUB000427,CUST00382,Growth,2024-11-07,Monthly,189.05,Active,New
SUB000428,CUST00383,Starter,2025-11-29,Monthly,49,Cancelled,New
SUB000429,CUST00384,Growth,2025-04-19,Annual,189.05,Cancelled,New
SUB000430,CUST00385,Enterprise,2025-05-06,Monthly,899,Active,New
SUB000431,CUST00386,Growth,2025-02-02,Annual,199,Active,New
SUB000432,CUST00387,Growth,2025-03-29,Annual,179.1,Active,New
SUB000433,CUST00387,Enterprise,2025-06-29,Monthly,809.1,Active,Upgrade
SUB000434,CUST00388,Enterprise,2025-09-02,Annual,899,Active,New
SUB000435,CUST00389,Starter,2025-08-11,Annual,49,Cancelled,New
SUB000436,CUST00390,Growth,2024-03-22,Monthly,199,Cancelled,New
SUB000437,CUST00391,Starter,2025-04-23,Monthly,49,Active,New
SUB000438,CUST00392,Enterprise,2024-12-19,Monthly,899,Active,New
SUB000439,CUST00393,Starter,2025-09-10,Monthly,44.1,Cancelled,New
SUB000440,CUST00394,Growth,2024-11-02,Monthly,189.05,Active,New
SUB000441,CUST00394,Enterprise,2025-07-02,Annual,854.05,Active,Upgrade
SUB000442,CUST00395,Starter,2024-08-13,Monthly,49,Active,New
SUB000443,CUST00396,Enterprise,2024-12-26,Monthly,719.2,Active,New
SUB000444,CUST00397,Starter,2025-01-16,Monthly,49,Active,New
SUB000445,CUST00398,Starter,2025-02-13,Monthly,49,Active,New
SUB000446,CUST00399,Starter,2025-04-30,Monthly,41.65,Cancelled,New
SUB000447,CUST00400,Growth,2023-11-12,Monthly,199,Cancelled,New
SUB000448,CUST00401,Growth,2025-10-15,Monthly,199,Active,New
SUB000449,CUST00402,Growth,2025-08-07,Annual,199,Active,New
SUB000450,CUST00403,Starter,2025-10-15,Annual,49,Cancelled,New
SUB000451,CUST00404,Starter,2025-10-12,Monthly,46.55,Cancelled,New
SUB000452,CUST00405,Enterprise,2025-10-30,Annual,764.15,Active,New
SUB000453,CUST00406,Starter,2025-11-21,Monthly,49,Cancelled,New
SUB000454,CUST00407,Starter,2025-01-21,Monthly,39.2,Active,New
SUB000455,CUST00408,Growth,2024-03-27,Monthly,179.1,Active,New
SUB000456,CUST00409,Enterprise,2025-03-04,Monthly,899,Active,New
SUB000457,CUST00410,Enterprise,2025-06-29,Annual,809.1,Active,New
SUB000458,CUST00411,Starter,2024-04-15,Annual,36.75,Active,New
SUB000459,CUST00411,Growth,2025-04-15,Monthly,149.25,Active,Upgrade
SUB000460,CUST00412,Growth,2024-12-12,Monthly,199,Cancelled,New
SUB000461,CUST00413,Starter,2025-08-23,Annual,49,Cancelled,New
SUB000462,CUST00414,Growth,2024-07-29,Monthly,199,Active,New
SUB000463,CUST00415,Growth,2024-06-02,Monthly,149.25,Active,New
SUB000464,CUST00415,Enterprise,2025-05-02,Annual,674.25,Active,Upgrade
SUB000465,CUST00416,Growth,2025-01-11,Monthly,159.2,Active,New
SUB000466,CUST00417,Starter,2025-01-21,Annual,39.2,Active,New
SUB000467,CUST00418,Growth,2025-05-29,Monthly,159.2,Active,New
SUB000468,CUST00419,Growth,2024-05-31,Monthly,199,Active,New
SUB000469,CUST00419,Enterprise,2024-11-30,Monthly,899,Active,Upgrade
SUB000470,CUST00420,Starter,2025-05-16,Annual,44.1,Active,New
SUB000471,CUST00421,Enterprise,2024-04-05,Monthly,899,Active,New
SUB000472,CUST00422,Starter,2025-10-15,Monthly,49,Cancelled,New
SUB000473,CUST00423,Growth,2024-05-08,Monthly,179.1,Active,New
SUB000474,CUST00423,Starter,2024-10-08,Monthly,44.1,Active,Downgrade
SUB000475,CUST00424,Starter,2025-05-04,Monthly,49,Active,New
SUB000476,CUST00425,Growth,2025-11-14,Monthly,169.15,Active,New
SUB000477,CUST00426,Growth,2024-04-15,Monthly,199,Active,New
SUB000478,CUST00426,Enterprise,2025-09-15,Monthly,899,Active,Upgrade
SUB000479,CUST00427,Starter,2025-03-29,Annual,46.55,Active,New
SUB000480,CUST00428,Enterprise,2025-07-12,Monthly,899,Active,New
SUB000481,CUST00429,Starter,2025-06-30,Monthly,44.1,Cancelled,New
SUB000482,CUST00430,Growth,2024-10-29,Annual,189.05,Active,New
SUB000483,CUST00431,Starter,2025-07-01,Monthly,41.65,Active,New
SUB000484,CUST00432,Starter,2024-10-21,Annual,46.55,Active,New
SUB000485,CUST00433,Growth,2024-10-24,Annual,169.15,Active,New
SUB000486,CUST00434,Enterprise,2024-02-20,Monthly,764.15,Active,New
SUB000487,CUST00435,Enterprise,2024-04-27,Annual,764.15,Active,New
SUB000488,CUST00436,Growth,2025-05-21,Annual,199,Cancelled,New
SUB000489,CUST00437,Growth,2023-08-15,Monthly,199,Active,New
SUB000490,CUST00438,Enterprise,2025-08-01,Monthly,764.15,Active,New
SUB000491,CUST00439,Growth,2025-06-07,Annual,179.1,Active,New
SUB000492,CUST00440,Starter,2025-09-23,Annual,49,Active,New
SUB000493,CUST00440,Growth,2025-12-23,Monthly,199,Active,Upgrade
SUB000494,CUST00441,Growth,2024-12-20,Monthly,189.05,Active,New
SUB000495,CUST00441,Enterprise,2025-07-20,Annual,854.05,Active,Upgrade
SUB000496,CUST00442,Enterprise,2025-09-20,Annual,809.1,Active,New
SUB000497,CUST00443,Growth,2023-06-21,Monthly,149.25,Active,New
SUB000498,CUST00443,Starter,2023-12-21,Monthly,36.75,Active,Downgrade
SUB000499,CUST00444,Growth,2024-08-21,Monthly,159.2,Active,New
SUB000500,CUST00444,Enterprise,2024-12-21,Annual,719.2,Active,Upgrade
SUB000501,CUST00445,Growth,2024-01-03,Annual,189.05,Active,New
SUB000502,CUST00446,Starter,2025-04-23,Monthly,46.55,Active,New
SUB000503,CUST00447,Growth,2025-10-13,Annual,179.1,Active,New
SUB000504,CUST00448,Enterprise,2024-05-09,Annual,899,Active,New
SUB000505,CUST00449,Growth,2025-04-13,Monthly,199,Active,New
SUB000506,CUST00450,Starter,2025-09-06,Annual,49,Cancelled,New
SUB000507,CUST00451,Starter,2025-06-06,Monthly,41.65,Cancelled,New
SUB000508,CUST00452,Starter,2024-12-27,Monthly,49,Active,New
SUB000509,CUST00452,Growth,2025-07-27,Monthly,199,Active,Upgrade
SUB000510,CUST00453,Growth,2025-10-08,Monthly,199,Active,New
SUB000511,CUST00454,Growth,2025-06-26,Monthly,199,Cancelled,New
SUB000512,CUST00455,Growth,2025-02-07,Monthly,199,Active,New
SUB000513,CUST00456,Growth,2025-02-20,Annual,189.05,Active,New
SUB000514,CUST00457,Starter,2025-01-27,Monthly,46.55,Active,New
SUB000515,CUST00458,Starter,2024-10-06,Annual,49,Active,New
SUB000516,CUST00459,Growth,2024-06-04,Monthly,199,Active,New
SUB000517,CUST00459,Enterprise,2025-06-04,Annual,899,Active,Upgrade
SUB000518,CUST00460,Starter,2023-08-26,Monthly,49,Active,New
SUB000519,CUST00461,Enterprise,2025-02-25,Annual,809.1,Cancelled,New
SUB000520,CUST00462,Starter,2025-05-05,Monthly,41.65,Active,New
SUB000521,CUST00463,Starter,2025-02-11,Monthly,46.55,Active,New
SUB000522,CUST00464,Starter,2024-11-28,Annual,49,Cancelled,New
SUB000523,CUST00465,Enterprise,2025-04-29,Annual,899,Active,New
SUB000524,CUST00466,Growth,2023-02-26,Monthly,199,Active,New
SUB000525,CUST00467,Starter,2025-04-26,Monthly,46.55,Active,New
SUB000526,CUST00468,Starter,2024-11-07,Annual,49,Cancelled,New
SUB000527,CUST00469,Growth,2023-12-05,Monthly,199,Active,New
SUB000528,CUST00469,Enterprise,2025-06-05,Monthly,899,Active,Upgrade
SUB000529,CUST00470,Enterprise,2024-11-01,Monthly,809.1,Active,New
SUB000530,CUST00471,Growth,2025-05-02,Annual,169.15,Cancelled,New
SUB000531,CUST00472,Growth,2023-11-07,Annual,179.1,Active,New
SUB000532,CUST00473,Starter,2024-09-03,Monthly,41.65,Cancelled,New
SUB000533,CUST00474,Starter,2025-03-28,Annual,49,Active,New
SUB000534,CUST00475,Growth,2025-06-20,Monthly,199,Active,New
SUB000535,CUST00476,Growth,2025-08-14,Monthly,189.05,Active,New
SUB000536,CUST00477,Enterprise,2025-10-20,Monthly,899,Active,New
SUB000537,CUST00478,Growth,2025-04-25,Monthly,169.15,Active,New
SUB000538,CUST00478,Enterprise,2025-08-25,Monthly,764.15,Active,Upgrade
SUB000539,CUST00479,Starter,2024-12-27,Monthly,41.65,Active,New
SUB000540,CUST00480,Starter,2023-07-20,Monthly,44.1,Cancelled,New
SUB000541,CUST00481,Starter,2024-12-10,Monthly,49,Active,New
SUB000542,CUST00482,Enterprise,2024-06-16,Monthly,809.1,Active,New
SUB000543,CUST00483,Growth,2025-02-05,Monthly,199,Active,New
SUB000544,CUST00484,Starter,2023-09-01,Monthly,49,Active,New
SUB000545,CUST00484,Growth,2025-09-01,Monthly,199,Active,Upgrade
SUB000546,CUST00485,Starter,2025-07-26,Monthly,49,Active,New
SUB000547,CUST00486,Starter,2025-11-09,Monthly,49,Active,New
SUB000548,CUST00487,Growth,2025-11-23,Annual,199,Active,New
SUB000549,CUST00488,Starter,2024-10-14,Monthly,49,Cancelled,New
SUB000550,CUST00489,Enterprise,2025-07-30,Monthly,674.25,Active,New
SUB000551,CUST00490,Starter,2024-05-21,Monthly,49,Active,New
SUB000552,CUST00491,Starter,2025-03-27,Monthly,49,Cancelled,New
SUB000553,CUST00492,Starter,2025-05-10,Annual,44.1,Active,New
SUB000554,CUST00493,Growth,2025-05-09,Annual,199,Active,New
SUB000555,CUST00494,Starter,2023-09-03,Annual,49,Active,New
SUB000556,CUST00495,Starter,2025-10-17,Monthly,46.55,Active,New
SUB000557,CUST00496,Enterprise,2025-08-15,Monthly,899,Active,New
SUB000558,CUST00497,Starter,2025-11-03,Monthly,49,Active,New
SUB000559,CUST00498,Growth,2025-09-23,Monthly,189.05,Active,New
SUB000560,CUST00499,Starter,2025-07-30,Monthly,44.1,Active,New
SUB000561,CUST00500,Starter,2025-09-24,Monthly,49,Active,New
SUB000562,CUST00501,Growth,2025-04-07,Annual,199,Cancelled,New
SUB000563,CUST00502,Growth,2025-01-02,Monthly,159.2,Cancelled,New
SUB000564,CUST00503,Starter,2025-01-09,Annual,44.1,Active,New
SUB000565,CUST00504,Growth,2025-01-30,Annual,169.15,Active,New
SUB000566,CUST00505,Growth,2024-09-07,Monthly,199,Active,New
SUB000567,CUST00505,Starter,2025-06-07,Monthly,49,Active,Downgrade
SUB000568,CUST00506,Starter,2025-11-10,Monthly,49,Active,New
SUB000569,CUST00507,Starter,2024-09-03,Monthly,49,Cancelled,New
SUB000570,CUST00508,Growth,2024-03-15,Annual,169.15,Cancelled,New
SUB000571,CUST00509,Starter,2025-09-14,Monthly,49,Cancelled,New
SUB000572,CUST00510,Starter,2024-12-09,Monthly,49,Cancelled,New
SUB000573,CUST00511,Starter,2025-08-24,Monthly,44.1,Active,New
SUB000574,CUST00512,Enterprise,2024-09-07,Monthly,764.15,Active,New
SUB000575,CUST00513,Growth,2023-10-01,Annual,199,Active,New
SUB000576,CUST00514,Starter,2024-08-21,Monthly,49,Active,New
SUB000577,CUST00515,Starter,2024-09-27,Annual,49,Cancelled,New
SUB000578,CUST00516,Growth,2025-04-26,Monthly,179.1,Active,New
SUB000579,CUST00517,Enterprise,2025-02-18,Annual,854.05,Active,New
SUB000580,CUST00518,Growth,2025-06-14,Monthly,189.05,Active,New
SUB000581,CUST00518,Starter,2025-10-14,Annual,46.55,Active,Downgrade
SUB000582,CUST00519,Growth,2025-03-24,Annual,189.05,Active,New
SUB000583,CUST00520,Enterprise,2025-02-13,Monthly,764.15,Active,New
SUB000584,CUST00521,Enterprise,2025-07-22,Monthly,854.05,Active,New
SUB000585,CUST00522,Starter,2024-08-16,Monthly,49,Active,New
SUB000586,CUST00522,Growth,2025-02-16,Annual,199,Active,Upgrade
SUB000587,CUST00523,Enterprise,2024-07-17,Annual,764.15,Active,New
SUB000588,CUST00524,Starter,2024-08-10,Annual,36.75,Active,New
SUB000589,CUST00525,Starter,2024-12-29,Monthly,39.2,Active,New
SUB000590,CUST00525,Growth,2025-03-29,Monthly,159.2,Active,Upgrade
SUB000591,CUST00526,Growth,2025-06-16,Monthly,199,Active,New
SUB000592,CUST00527,Growth,2023-04-01,Annual,179.1,Active,New
SUB000593,CUST00528,Enterprise,2025-07-29,Monthly,674.25,Active,New
SUB000594,CUST00529,Starter,2025-08-10,Monthly,49,Cancelled,New
SUB000595,CUST00530,Growth,2025-02-16,Monthly,179.1,Active,New
SUB000596,CUST00531,Starter,2024-11-08,Annual,44.1,Cancelled,New
SUB000597,CUST00532,Starter,2025-09-16,Annual,44.1,Active,New
SUB000598,CUST00533,Starter,2024-06-14,Monthly,46.55,Cancelled,New
SUB000599,CUST00534,Starter,2025-05-26,Annual,49,Active,New
SUB000600,CUST00535,Growth,2025-07-02,Monthly,199,Active,New
SUB000601,CUST00535,Enterprise,2025-11-02,Annual,899,Active,Upgrade
SUB000602,CUST00536,Starter,2023-10-20,Monthly,49,Active,New
SUB000603,CUST00536,Growth,2024-09-20,Annual,199,Active,Upgrade
SUB000604,CUST00537,Starter,2023-06-06,Annual,46.55,Active,New
SUB000605,CUST00538,Starter,2024-12-13,Annual,49,Active,New
SUB000606,CUST00538,Growth,2025-08-13,Monthly,199,Active,Upgrade
SUB000607,CUST00539,Growth,2023-05-11,Monthly,179.1,Active,New
SUB000608,CUST00540,Starter,2024-09-19,Annual,44.1,Cancelled,New
SUB000609,CUST00541,Starter,2024-02-19,Annual,49,Active,New
SUB000610,CUST00542,Growth,2024-08-05,Monthly,199,Active,New
SUB000611,CUST00542,Enterprise,2024-11-05,Annual,899,Active,Upgrade
SUB000612,CUST00543,Growth,2024-10-21,Monthly,199,Active,New
SUB000613,CUST00544,Starter,2025-11-18,Annual,49,Active,New
SUB000614,CUST00545,Enterprise,2025-08-09,Monthly,899,Active,New
SUB000615,CUST00546,Growth,2024-06-28,Monthly,199,Cancelled,New
SUB000616,CUST00547,Starter,2023-10-19,Monthly,44.1,Cancelled,New
SUB000617,CUST00548,Growth,2025-03-18,Monthly,179.1,Active,New
SUB000618,CUST00548,Starter,2025-10-18,Annual,44.1,Active,Downgrade
SUB000619,CUST00549,Starter,2024-05-22,Annual,46.55,Active,New
SUB000620,CUST00549,Growth,2025-06-22,Monthly,189.05,Active,Upgrade
SUB000621,CUST00550,Growth,2024-03-21,Monthly,199,Active,New
SUB000622,CUST00551,Starter,2024-07-31,Monthly,46.55,Cancelled,New
SUB000623,CUST00552,Growth,2025-10-07,Monthly,199,Active,New
SUB000624,CUST00553,Growth,2025-05-13,Monthly,179.1,Active,New
SUB000625,CUST00553,Enterprise,2025-10-13,Monthly,809.1,Active,Upgrade
SUB000626,CUST00554,Growth,2024-07-12,Monthly,199,Active,New
SUB000627,CUST00555,Starter,2025-08-24,Monthly,49,Active,New
SUB000628,CUST00556,Starter,2024-04-15,Annual,41.65,Active,New
SUB000629,CUST00557,Starter,2025-11-21,Monthly,41.65,Cancelled,New
SUB000630,CUST00558,Starter,2024-05-23,Monthly,39.2,Active,New
SUB000631,CUST00558,Growth,2024-10-23,Monthly,159.2,Active,Upgrade
SUB000632,CUST00559,Growth,2025-04-04,Monthly,169.15,Active,New
SUB000633,CUST00559,Enterprise,2025-08-04,Annual,764.15,Active,Upgrade
SUB000634,CUST00560,Growth,2025-05-08,Annual,199,Active,New
SUB000635,CUST00560,Enterprise,2025-08-08,Monthly,899,Active,Upgrade
SUB000636,CUST00561,Starter,2025-11-03,Annual,44.1,Active,New
SUB000637,CUST00562,Enterprise,2024-04-10,Monthly,899,Active,New
SUB000638,CUST00563,Starter,2025-06-04,Annual,49,Cancelled,New
SUB000639,CUST00564,Growth,2023-05-24,Monthly,189.05,Active,New
SUB000640,CUST00565,Enterprise,2025-05-15,Monthly,809.1,Active,New
SUB000641,CUST00566,Growth,2024-01-02,Monthly,199,Active,New
SUB000642,CUST00567,Growth,2024-02-08,Monthly,199,Cancelled,New
SUB000643,CUST00568,Enterprise,2023-09-17,Monthly,764.15,Active,New
SUB000644,CUST00569,Enterprise,2025-10-21,Annual,809.1,Cancelled,New
SUB000645,CUST00570,Growth,2024-07-22,Monthly,199,Active,New
SUB000646,CUST00570,Enterprise,2025-10-22,Annual,899,Active,Upgrade
SUB000647,CUST00571,Enterprise,2024-05-17,Annual,809.1,Active,New
SUB000648,CUST00572,Starter,2023-09-01,Monthly,46.55,Cancelled,New
SUB000649,CUST00573,Growth,2025-11-06,Monthly,199,Active,New
SUB000650,CUST00574,Growth,2025-07-28,Monthly,199,Active,New
SUB000651,CUST00575,Enterprise,2025-10-08,Annual,854.05,Active,New
SUB000652,CUST00576,Growth,2024-06-01,Monthly,189.05,Active,New
SUB000653,CUST00576,Enterprise,2025-05-01,Monthly,854.05,Active,Upgrade
SUB000654,CUST00577,Growth,2024-06-04,Annual,189.05,Cancelled,New
SUB000655,CUST00578,Growth,2024-12-10,Annual,169.15,Active,New
SUB000656,CUST00579,Starter,2025-08-04,Monthly,49,Cancelled,New
SUB000657,CUST00580,Enterprise,2024-08-22,Monthly,899,Active,New
SUB000658,CUST00581,Starter,2023-01-07,Monthly,46.55,Cancelled,New
SUB000659,CUST00582,Growth,2024-06-25,Monthly,189.05,Cancelled,New
SUB000660,CUST00583,Growth,2025-07-11,Monthly,199,Cancelled,New
SUB000661,CUST00584,Growth,2025-09-15,Annual,189.05,Active,New
SUB000662,CUST00585,Growth,2025-08-29,Monthly,199,Cancelled,New
SUB000663,CUST00586,Enterprise,2025-11-23,Monthly,899,Active,New
SUB000664,CUST00587,Starter,2023-12-01,Monthly,49,Active,New
SUB000665,CUST00588,Growth,2025-04-13,Annual,149.25,Active,New
SUB000666,CUST00589,Growth,2024-09-04,Annual,199,Cancelled,New
SUB000667,CUST00590,Growth,2025-02-22,Annual,199,Active,New
SUB000668,CUST00591,Growth,2025-07-02,Annual,179.1,Active,New
SUB000669,CUST00592,Enterprise,2025-09-22,Monthly,764.15,Active,New
SUB000670,CUST00593,Starter,2024-10-10,Monthly,41.65,Active,New
SUB000671,CUST00594,Growth,2025-03-30,Annual,169.15,Active,New
SUB000672,CUST00595,Growth,2025-08-12,Monthly,199,Active,New
SUB000673,CUST00595,Enterprise,2025-11-12,Monthly,899,Active,Upgrade
SUB000674,CUST00596,Growth,2023-05-20,Monthly,169.15,Active,New
SUB000675,CUST00597,Starter,2025-06-27,Annual,44.1,Active,New
SUB000676,CUST00598,Enterprise,2025-02-19,Monthly,854.05,Active,New
SUB000677,CUST00599,Starter,2025-03-24,Annual,46.55,Cancelled,New
SUB000678,CUST00600,Enterprise,2024-09-17,Annual,809.1,Active,New
SUB000679,CUST00601,Growth,2024-07-21,Monthly,189.05,Active,New
SUB000680,CUST00602,Enterprise,2023-05-24,Monthly,854.05,Active,New
SUB000681,CUST00602,Growth,2024-05-24,Monthly,189.05,Active,Downgrade
SUB000682,CUST00603,Starter,2024-09-14,Monthly,49,Active,New
SUB000683,CUST00603,Growth,2025-10-14,Monthly,199,Active,Upgrade
SUB000684,CUST00604,Growth,2024-12-06,Monthly,179.1,Active,New
SUB000685,CUST00605,Growth,2025-06-15,Annual,199,Active,New
SUB000686,CUST00605,Enterprise,2025-11-15,Monthly,899,Active,Upgrade
SUB000687,CUST00606,Growth,2025-05-20,Annual,199,Active,New
SUB000688,CUST00607,Growth,2025-07-23,Annual,199,Active,New
SUB000689,CUST00608,Starter,2025-11-21,Monthly,44.1,Active,New
